Stock name,Max train val,Min train val,Train vals range,Train RMSE,Train NRMSE,Max test val,Min test val,Test vals range,TestRMSE,TestNRMSE
41_COWAY_021240,96250.0,60300.0,35950.0,123.49652276003236,0.003435230118498814,79325.0,63000.0,16325.0,286.48331934543154,0.017548748505080033
42_HAN_ON_018880,14125.0,9612.5,4512.5,21.023744129236267,0.004659001469082829,11475.0,9682.5,1792.5,17.475558337553863,0.009749265460281096
43_DB_INSURANCE_005830,74575.0,57025.0,17550.0,86.70908693380565,0.00494068871417696,74600.0,66525.0,8075.0,118.71926683872749,0.014702076388696902
44_E_MART_139480,279125.0,187625.0,91500.0,393.2206191709588,0.0042974931056935384,212750.00000000003,181125.0,31625.00000000003,744.20297478692,0.023532109874685195
45_HANKOOK_TIRE_161390,50575.0,39675.0,10900.0,54.389185954061944,0.004989833573767151,44237.5,38700.0,5537.5,67.94591235430737,0.012270142185879435
46_HAN_ME_128940,528250.0,368875.0,159375.0,615.3659252367939,0.0038611195308975305,495375.0,378375.0,117000.0,673.265255205815,0.005754403890647992
47_CJ_JAIL_097950,382750.0,308750.0,74000.0,351.9176499089083,0.0047556439176879494,364000.00000000006,318000.0,46000.00000000006,328.4707728209161,0.0071406689743677325
48_HAN_ME_SC_008930,92600.0,61700.0,30900.0,129.4039491518128,0.004187830069637955,80300.0,64600.0,15700.0,115.0740253955558,0.007329555757678713
49_GS_078930,63125.0,47212.5,15912.5,67.40387898148933,0.004235907555788803,53700.0,46712.5,6987.5,67.29394011826776,0.009630617548231522
4_Hyandaimtr_005380,160375.0,103625.0,56750.0,214.18343146176312,0.0037741573825861344,124375.0,92525.0,31850.0,446.4400040719155,0.014016954601943972
50_HYUNDAI_GLOVIS_086280,168750.0,103000.0,65750.0,266.01103611337317,0.004045795226058907,134500.0,105125.0,29375.0,245.54488585065718,0.00835897483746918
5_LGChemical_051910,392250.0,302375.0,89875.0,415.2905216111181,0.004620756846855278,365875.0,321750.0,44125.0,365.8280476218807,0.008290720625991631
6_SamSungBio_207940,553250.0,350500.0,202750.0,875.4131308171607,0.004317697315990928,478000.0,282375.0,195625.0,1224.9797802998414,0.006261877471181298
7_HanKuKElec_015760,37675.0,23850.0,13825.0,56.227866327479724,0.004067115105061824,34462.5,26150.0,8312.5,60.718969445594446,0.007304537677665497
8_POSCO_005490,375875.0,246374.99999999997,129500.00000000003,463.92230656029295,0.003582411633670215,276000.0,236250.0,39750.0,1407.3091893775133,0.035404004764214174
9_KBFinace_105560,59650.0,48787.5,10862.5,59.210988114235334,0.0054509540266269585,49537.5,44287.5,5250.0,75.14040579790465,0.014312458247219934
AVERAGE,,,,,0.004701909594106938,,,,,0.01465752932116636
